secid,date,days,volatility,ticker,index_flag
107525,20121123,91,0.201352,MSFT,0
107525,20121123,122,0.189053,MSFT,0
107525,20121123,152,0.202563,MSFT,0
107525,20121123,182,0.214693,MSFT,0
107525,20121123,273,0.205383,MSFT,0
107525,20121123,365,0.208405,MSFT,0
107525,20121123,547,0.234193,MSFT,0
107525,20121123,730,0.221064,MSFT,0
107525,20121123,1825,0.322797,MSFT,0
107525,20121126,10,0.227212,MSFT,0
107525,20121126,14,0.262242,MSFT,0
107525,20121126,30,0.266703,MSFT,0
107525,20121126,60,0.218277,MSFT,0
107525,20121126,91,0.202004,MSFT,0
107525,20121126,122,0.186686,MSFT,0
107525,20121126,152,0.200435,MSFT,0
107525,20121126,182,0.214414,MSFT,0
107525,20121126,273,0.205728,MSFT,0
107525,20121126,365,0.208618,MSFT,0
107525,20121126,547,0.234379,MSFT,0
107525,20121126,730,0.221192,MSFT,0
107525,20121126,1825,0.322619,MSFT,0
107525,20121127,10,0.233085,MSFT,0
107525,20121127,14,0.203034,MSFT,0
107525,20121127,30,0.261746,MSFT,0
107525,20121127,60,0.217619,MSFT,0
107525,20121127,91,0.202919,MSFT,0
107525,20121127,122,0.186422,MSFT,0
107525,20121127,152,0.200721,MSFT,0
107525,20121127,182,0.213502,MSFT,0
107525,20121127,273,0.205128,MSFT,0
107525,20121127,365,0.207703,MSFT,0
107525,20121127,547,0.234258,MSFT,0
107525,20121127,730,0.22112,MSFT,0
107525,20121127,1825,0.322654,MSFT,0
107525,20121128,10,0.216664,MSFT,0
107525,20121128,14,0.201422,MSFT,0
107525,20121128,30,0.258297,MSFT,0
107525,20121128,60,0.217086,MSFT,0
107525,20121128,91,0.204364,MSFT,0
107525,20121128,122,0.186316,MSFT,0
107525,20121128,152,0.198113,MSFT,0
107525,20121128,182,0.213826,MSFT,0
107525,20121128,273,0.205488,MSFT,0
107525,20121128,365,0.207931,MSFT,0
107525,20121128,547,0.234265,MSFT,0
107525,20121128,730,0.221229,MSFT,0
107525,20121128,1825,0.322688,MSFT,0
107525,20121129,10,0.243709,MSFT,0
107525,20121129,14,0.217296,MSFT,0
107525,20121129,30,0.25638,MSFT,0
107525,20121129,60,0.216842,MSFT,0
107525,20121129,91,0.205346,MSFT,0
107525,20121129,122,0.187882,MSFT,0
107525,20121129,152,0.198378,MSFT,0
107525,20121129,182,0.214737,MSFT,0
107525,20121129,273,0.205107,MSFT,0
107525,20121129,365,0.206472,MSFT,0
107525,20121129,547,0.233794,MSFT,0
107525,20121129,730,0.22149,MSFT,0
107525,20121129,1825,0.32263,MSFT,0
107525,20121130,10,0.257454,MSFT,0
107525,20121130,14,0.227243,MSFT,0
107525,20121130,30,0.254105,MSFT,0
107525,20121130,60,0.217684,MSFT,0
107525,20121130,91,0.202998,MSFT,0
107525,20121130,122,0.188769,MSFT,0
107525,20121130,152,0.198215,MSFT,0
107525,20121130,182,0.212402,MSFT,0
107525,20121130,273,0.205441,MSFT,0
107525,20121130,365,0.206516,MSFT,0
107525,20121130,547,0.233916,MSFT,0
107525,20121130,730,0.220629,MSFT,0
107525,20121130,1825,0.322549,MSFT,0
107525,20121203,10,0.146871,MSFT,0
107525,20121203,14,0.225576,MSFT,0
107525,20121203,30,0.221814,MSFT,0
107525,20121203,60,0.220198,MSFT,0
107525,20121203,91,0.201553,MSFT,0
107525,20121203,122,0.187693,MSFT,0
107525,20121203,152,0.199006,MSFT,0
107525,20121203,182,0.212532,MSFT,0
107525,20121203,273,0.205367,MSFT,0
107525,20121203,365,0.206629,MSFT,0
107525,20121203,547,0.233734,MSFT,0
107525,20121203,730,0.21971,MSFT,0
107525,20121203,1825,0.322154,MSFT,0
107525,20121204,10,0.138185,MSFT,0
107525,20121204,14,0.225603,MSFT,0
107525,20121204,30,0.216418,MSFT,0
107525,20121204,60,0.220071,MSFT,0
107525,20121204,91,0.20008,MSFT,0
107525,20121204,122,0.186553,MSFT,0
107525,20121204,152,0.199009,MSFT,0
107525,20121204,182,0.212541,MSFT,0
107525,20121204,273,0.205218,MSFT,0
107525,20121204,365,0.205796,MSFT,0
107525,20121204,547,0.233721,MSFT,0
107525,20121204,730,0.219497,MSFT,0
107525,20121204,1825,0.322112,MSFT,0
107525,20121205,10,0.164208,MSFT,0
107525,20121205,14,0.229346,MSFT,0
107525,20121205,30,0.221441,MSFT,0
107525,20121205,60,0.220166,MSFT,0
107525,20121205,91,0.201867,MSFT,0
107525,20121205,122,0.186702,MSFT,0
107525,20121205,152,0.198446,MSFT,0
107525,20121205,182,0.208944,MSFT,0
107525,20121205,273,0.205386,MSFT,0
107525,20121205,365,0.206089,MSFT,0
107525,20121205,547,0.233888,MSFT,0
107525,20121205,730,0.219589,MSFT,0
107525,20121205,1825,0.322153,MSFT,0
107525,20121206,10,0.161837,MSFT,0
107525,20121206,14,0.216833,MSFT,0
107525,20121206,30,0.218307,MSFT,0
107525,20121206,60,0.217704,MSFT,0
107525,20121206,91,0.190492,MSFT,0
107525,20121206,122,0.186284,MSFT,0
107525,20121206,152,0.197548,MSFT,0
107525,20121206,182,0.20892,MSFT,0
107525,20121206,273,0.205289,MSFT,0
107525,20121206,365,0.20608,MSFT,0
107525,20121206,547,0.23385,MSFT,0
107525,20121206,730,0.219593,MSFT,0
107525,20121206,1825,0.322026,MSFT,0
107525,20121207,10,0.160038,MSFT,0
107525,20121207,14,0.151928,MSFT,0
107525,20121207,30,0.20488,MSFT,0
107525,20121207,60,0.21853,MSFT,0
107525,20121207,91,0.189998,MSFT,0
107525,20121207,122,0.185827,MSFT,0
107525,20121207,152,0.197109,MSFT,0
107525,20121207,182,0.208266,MSFT,0
107525,20121207,273,0.205571,MSFT,0
107525,20121207,365,0.206185,MSFT,0
107525,20121207,547,0.234009,MSFT,0
107525,20121207,730,0.219512,MSFT,0
107525,20121207,1825,0.321929,MSFT,0
107525,20121210,10,0.173148,MSFT,0
107525,20121210,14,0.183932,MSFT,0
107525,20121210,30,0.223055,MSFT,0
107525,20121210,60,0.226086,MSFT,0
107525,20121210,91,0.194155,MSFT,0
107525,20121210,122,0.190718,MSFT,0
107525,20121210,152,0.199489,MSFT,0
107525,20121210,182,0.20689,MSFT,0
107525,20121210,273,0.206734,MSFT,0
107525,20121210,365,0.206647,MSFT,0
107525,20121210,547,0.234284,MSFT,0
107525,20121210,730,0.219967,MSFT,0
107525,20121210,1825,0.322125,MSFT,0
107525,20121211,10,0.173648,MSFT,0
107525,20121211,14,0.190645,MSFT,0
107525,20121211,30,0.225218,MSFT,0
107525,20121211,60,0.228117,MSFT,0
107525,20121211,91,0.196642,MSFT,0
107525,20121211,122,0.191418,MSFT,0
107525,20121211,152,0.197623,MSFT,0
107525,20121211,182,0.20695,MSFT,0
107525,20121211,273,0.206108,MSFT,0
107525,20121211,365,0.206956,MSFT,0
107525,20121211,547,0.234283,MSFT,0
107525,20121211,730,0.219969,MSFT,0
107525,20121211,1825,0.322042,MSFT,0
107525,20121212,10,0.165065,MSFT,0
107525,20121212,14,0.183813,MSFT,0
107525,20121212,30,0.21417,MSFT,0
107525,20121212,60,0.225203,MSFT,0
107525,20121212,91,0.196632,MSFT,0
107525,20121212,122,0.190288,MSFT,0
107525,20121212,152,0.193217,MSFT,0
107525,20121212,182,0.206856,MSFT,0
107525,20121212,273,0.206072,MSFT,0
107525,20121212,365,0.206767,MSFT,0
107525,20121212,547,0.234228,MSFT,0
107525,20121212,730,0.219965,MSFT,0
107525,20121212,1825,0.322042,MSFT,0
107525,20121213,10,0.160694,MSFT,0
107525,20121213,14,0.167335,MSFT,0
107525,20121213,30,0.18259,MSFT,0
107525,20121213,60,0.222517,MSFT,0
107525,20121213,91,0.196213,MSFT,0
107525,20121213,122,0.190393,MSFT,0
107525,20121213,152,0.192396,MSFT,0
107525,20121213,182,0.20666,MSFT,0
107525,20121213,273,0.206086,MSFT,0
107525,20121213,365,0.206713,MSFT,0
107525,20121213,547,0.233668,MSFT,0
107525,20121213,730,0.219781,MSFT,0
107525,20121213,1825,0.32192,MSFT,0
107525,20121214,10,0.178255,MSFT,0
107525,20121214,14,0.164426,MSFT,0
107525,20121214,30,0.183903,MSFT,0
107525,20121214,60,0.221541,MSFT,0
107525,20121214,91,0.195785,MSFT,0
107525,20121214,122,0.191167,MSFT,0
107525,20121214,152,0.192161,MSFT,0
107525,20121214,182,0.204459,MSFT,0
107525,20121214,273,0.206279,MSFT,0
107525,20121214,365,0.207028,MSFT,0
107525,20121214,547,0.233709,MSFT,0
107525,20121214,730,0.219846,MSFT,0
107525,20121214,1825,0.32183,MSFT,0
107525,20121217,10,0.187578,MSFT,0
107525,20121217,14,0.164963,MSFT,0
107525,20121217,30,0.189255,MSFT,0
107525,20121217,60,0.229135,MSFT,0
107525,20121217,91,0.197455,MSFT,0
107525,20121217,122,0.190961,MSFT,0
107525,20121217,152,0.189674,MSFT,0
107525,20121217,182,0.204953,MSFT,0
107525,20121217,273,0.206275,MSFT,0
107525,20121217,365,0.206598,MSFT,0
107525,20121217,547,0.233697,MSFT,0
107525,20121217,730,0.220154,MSFT,0
107525,20121217,1825,0.321873,MSFT,0
107525,20121218,10,0.188243,MSFT,0
107525,20121218,14,0.177357,MSFT,0
107525,20121218,30,0.192556,MSFT,0
107525,20121218,60,0.222541,MSFT,0
107525,20121218,91,0.201194,MSFT,0
107525,20121218,122,0.192516,MSFT,0
107525,20121218,152,0.191334,MSFT,0
107525,20121218,182,0.20229,MSFT,0
107525,20121218,273,0.207193,MSFT,0
107525,20121218,365,0.206432,MSFT,0
107525,20121218,547,0.233995,MSFT,0
107525,20121218,730,0.220263,MSFT,0
107525,20121218,1825,0.321829,MSFT,0
107525,20121219,10,0.193446,MSFT,0
107525,20121219,14,0.184602,MSFT,0
107525,20121219,30,0.194862,MSFT,0
107525,20121219,60,0.220665,MSFT,0
107525,20121219,91,0.201685,MSFT,0
107525,20121219,122,0.191833,MSFT,0
107525,20121219,152,0.189862,MSFT,0
107525,20121219,182,0.202292,MSFT,0
107525,20121219,273,0.207413,MSFT,0
107525,20121219,365,0.205781,MSFT,0
107525,20121219,547,0.233939,MSFT,0
107525,20121219,730,0.220346,MSFT,0
107525,20121219,1825,0.321782,MSFT,0
107525,20121220,10,0.182504,MSFT,0
107525,20121220,14,0.19275,MSFT,0
107525,20121220,30,0.199406,MSFT,0
107525,20121220,60,0.220809,MSFT,0
107525,20121220,91,0.201907,MSFT,0
107525,20121220,122,0.193418,MSFT,0
107525,20121220,152,0.190233,MSFT,0
107525,20121220,182,0.200068,MSFT,0
107525,20121220,273,0.208025,MSFT,0
107525,20121220,365,0.205928,MSFT,0
107525,20121220,547,0.23415,MSFT,0
107525,20121220,730,0.220452,MSFT,0
107525,20121220,1825,0.321711,MSFT,0
107525,20121221,10,0.178757,MSFT,0
107525,20121221,14,0.189341,MSFT,0
107525,20121221,30,0.200481,MSFT,0
107525,20121221,60,0.214612,MSFT,0
107525,20121221,91,0.201912,MSFT,0
107525,20121221,122,0.193739,MSFT,0
107525,20121221,152,0.189695,MSFT,0
107525,20121221,182,0.198481,MSFT,0
107525,20121221,273,0.208211,MSFT,0
107525,20121221,365,0.206108,MSFT,0
107525,20121221,547,0.234257,MSFT,0
107525,20121221,730,0.220514,MSFT,0
107525,20121221,1825,0.321605,MSFT,0
107525,20121224,10,0.215978,MSFT,0
107525,20121224,14,0.19001,MSFT,0
107525,20121224,30,0.182082,MSFT,0
107525,20121224,60,0.222671,MSFT,0
107525,20121224,91,0.202173,MSFT,0
107525,20121224,122,0.19551,MSFT,0
107525,20121224,152,0.187048,MSFT,0
107525,20121224,182,0.195715,MSFT,0
107525,20121224,273,0.207665,MSFT,0
107525,20121224,365,0.206469,MSFT,0
107525,20121224,547,0.234291,MSFT,0
107525,20121224,730,0.22073,MSFT,0
107525,20121224,1825,0.32173,MSFT,0
107525,20121226,10,0.204367,MSFT,0
107525,20121226,14,0.187805,MSFT,0
107525,20121226,30,0.179728,MSFT,0
107525,20121226,60,0.220968,MSFT,0
107525,20121226,91,0.202622,MSFT,0
107525,20121226,122,0.194599,MSFT,0
107525,20121226,152,0.184419,MSFT,0
107525,20121226,182,0.196388,MSFT,0
107525,20121226,273,0.208073,MSFT,0
107525,20121226,365,0.206613,MSFT,0
107525,20121226,547,0.23204,MSFT,0
107525,20121226,730,0.220716,MSFT,0
107525,20121226,1825,0.321773,MSFT,0
107525,20121227,10,0.193703,MSFT,0
107525,20121227,14,0.188594,MSFT,0
107525,20121227,30,0.176376,MSFT,0
107525,20121227,60,0.218444,MSFT,0
107525,20121227,91,0.202904,MSFT,0
107525,20121227,122,0.194553,MSFT,0
107525,20121227,152,0.183659,MSFT,0
107525,20121227,182,0.196168,MSFT,0
107525,20121227,273,0.208135,MSFT,0
107525,20121227,365,0.206455,MSFT,0
107525,20121227,547,0.231982,MSFT,0
107525,20121227,730,0.220727,MSFT,0
107525,20121227,1825,0.32165,MSFT,0
107525,20121228,10,0.164343,MSFT,0
107525,20121228,14,0.197079,MSFT,0
107525,20121228,30,0.179456,MSFT,0
107525,20121228,60,0.218631,MSFT,0
107525,20121228,91,0.203419,MSFT,0
107525,20121228,122,0.196047,MSFT,0
107525,20121228,152,0.184153,MSFT,0
107525,20121228,182,0.194404,MSFT,0
107525,20121228,273,0.20873,MSFT,0
107525,20121228,365,0.206911,MSFT,0
107525,20121228,547,0.232026,MSFT,0
107525,20121228,730,0.220992,MSFT,0
107525,20121228,1825,0.321594,MSFT,0
107525,20121231,10,0.157734,MSFT,0
107525,20121231,14,0.189908,MSFT,0
107525,20121231,30,0.172741,MSFT,0
107525,20121231,60,0.200429,MSFT,0
107525,20121231,91,0.203434,MSFT,0
107525,20121231,122,0.195644,MSFT,0
107525,20121231,152,0.186035,MSFT,0
107525,20121231,182,0.194661,MSFT,0
107525,20121231,273,0.208872,MSFT,0
107525,20121231,365,0.206978,MSFT,0
107525,20121231,547,0.232074,MSFT,0
107525,20121231,730,0.221227,MSFT,0
107525,20121231,1825,0.321634,MSFT,0
107525,20130102,10,0.289353,MSFT,0
107525,20130102,14,0.261696,MSFT,0
107525,20130102,30,0.206899,MSFT,0
107525,20130102,60,0.219648,MSFT,0
107525,20130102,91,0.216288,MSFT,0
107525,20130102,122,0.203977,MSFT,0
107525,20130102,152,0.191798,MSFT,0
107525,20130102,182,0.200503,MSFT,0
107525,20130102,273,0.21127,MSFT,0
107525,20130102,365,0.20744,MSFT,0
107525,20130102,547,0.233673,MSFT,0
107525,20130102,730,0.22249,MSFT,0
107525,20130102,1825,0.321859,MSFT,0
107525,20130103,10,0.287195,MSFT,0
107525,20130103,14,0.260737,MSFT,0
107525,20130103,30,0.213835,MSFT,0
107525,20130103,60,0.218933,MSFT,0
107525,20130103,91,0.217264,MSFT,0
107525,20130103,122,0.20385,MSFT,0
107525,20130103,152,0.19192,MSFT,0
107525,20130103,182,0.201318,MSFT,0
107525,20130103,273,0.211451,MSFT,0
107525,20130103,365,0.20657,MSFT,0
107525,20130103,547,0.233763,MSFT,0
107525,20130103,730,0.222681,MSFT,0
107525,20130103,1825,0.321787,MSFT,0
107525,20130104,10,0.288478,MSFT,0
107525,20130104,14,0.276297,MSFT,0
107525,20130104,30,0.222424,MSFT,0
107525,20130104,60,0.222413,MSFT,0
107525,20130104,91,0.219999,MSFT,0
107525,20130104,122,0.204916,MSFT,0
107525,20130104,152,0.193073,MSFT,0
107525,20130104,182,0.201661,MSFT,0
107525,20130104,273,0.21194,MSFT,0
107525,20130104,365,0.207195,MSFT,0
107525,20130104,547,0.233897,MSFT,0
107525,20130104,730,0.223073,MSFT,0
107525,20130104,1825,0.321769,MSFT,0
107525,20130107,10,0.326869,MSFT,0
107525,20130107,14,0.26708,MSFT,0
107525,20130107,30,0.225198,MSFT,0
107525,20130107,60,0.217079,MSFT,0
107525,20130107,91,0.219995,MSFT,0
107525,20130107,122,0.19827,MSFT,0
107525,20130107,152,0.193712,MSFT,0
107525,20130107,182,0.201523,MSFT,0
107525,20130107,273,0.21143,MSFT,0
107525,20130107,365,0.206631,MSFT,0
107525,20130107,547,0.233859,MSFT,0
107525,20130107,730,0.222291,MSFT,0
107525,20130107,1825,0.321384,MSFT,0
107525,20130108,10,0.295207,MSFT,0
107525,20130108,14,0.250531,MSFT,0
107525,20130108,30,0.220132,MSFT,0
107525,20130108,60,0.217163,MSFT,0
107525,20130108,91,0.21783,MSFT,0
107525,20130108,122,0.19714,MSFT,0
107525,20130108,152,0.193527,MSFT,0
107525,20130108,182,0.201307,MSFT,0
107525,20130108,273,0.210238,MSFT,0
107525,20130108,365,0.206283,MSFT,0
107525,20130108,547,0.233729,MSFT,0
107525,20130108,730,0.222099,MSFT,0
107525,20130108,1825,0.32139,MSFT,0
107525,20130109,10,0.271598,MSFT,0
107525,20130109,14,0.251345,MSFT,0
107525,20130109,30,0.210849,MSFT,0
107525,20130109,60,0.215193,MSFT,0
107525,20130109,91,0.217525,MSFT,0
107525,20130109,122,0.196358,MSFT,0
107525,20130109,152,0.193812,MSFT,0
107525,20130109,182,0.200484,MSFT,0
107525,20130109,273,0.210323,MSFT,0
107525,20130109,365,0.206329,MSFT,0
107525,20130109,547,0.233755,MSFT,0
107525,20130109,730,0.221934,MSFT,0
107525,20130109,1825,0.321353,MSFT,0
107525,20130110,10,0.274482,MSFT,0
107525,20130110,14,0.253389,MSFT,0
107525,20130110,30,0.205696,MSFT,0
107525,20130110,60,0.21326,MSFT,0
107525,20130110,91,0.218111,MSFT,0
107525,20130110,122,0.196519,MSFT,0
107525,20130110,152,0.193255,MSFT,0
107525,20130110,182,0.198236,MSFT,0
107525,20130110,273,0.209098,MSFT,0
107525,20130110,365,0.206482,MSFT,0
107525,20130110,547,0.23386,MSFT,0
107525,20130110,730,0.222009,MSFT,0
107525,20130110,1825,0.32125,MSFT,0
107525,20130111,10,0.268109,MSFT,0
107525,20130111,14,0.252437,MSFT,0
107525,20130111,30,0.212792,MSFT,0
107525,20130111,60,0.210856,MSFT,0
107525,20130111,91,0.219408,MSFT,0
107525,20130111,122,0.198274,MSFT,0
107525,20130111,152,0.193744,MSFT,0
107525,20130111,182,0.195597,MSFT,0
107525,20130111,273,0.209714,MSFT,0
107525,20130111,365,0.206708,MSFT,0
107525,20130111,547,0.234078,MSFT,0
107525,20130111,730,0.221954,MSFT,0
107525,20130111,1825,0.321184,MSFT,0
107525,20130114,10,0.130334,MSFT,0
107525,20130114,14,0.250949,MSFT,0
107525,20130114,30,0.214398,MSFT,0
107525,20130114,60,0.198158,MSFT,0
107525,20130114,91,0.21815,MSFT,0
107525,20130114,122,0.199625,MSFT,0
107525,20130114,152,0.195644,MSFT,0
107525,20130114,182,0.195611,MSFT,0
107525,20130114,273,0.209467,MSFT,0
107525,20130114,365,0.206525,MSFT,0
107525,20130114,547,0.233894,MSFT,0
107525,20130114,730,0.221982,MSFT,0
107525,20130114,1825,0.321176,MSFT,0
107525,20130115,10,0.135762,MSFT,0
107525,20130115,14,0.24305,MSFT,0
107525,20130115,30,0.212753,MSFT,0
107525,20130115,60,0.19978,MSFT,0
107525,20130115,91,0.219829,MSFT,0
107525,20130115,122,0.199809,MSFT,0
107525,20130115,152,0.194123,MSFT,0
107525,20130115,182,0.19608,MSFT,0
107525,20130115,273,0.209479,MSFT,0
107525,20130115,365,0.206457,MSFT,0
107525,20130115,547,0.234014,MSFT,0
107525,20130115,730,0.221919,MSFT,0
107525,20130115,1825,0.321216,MSFT,0
107525,20130116,10,0.134957,MSFT,0
107525,20130116,14,0.168606,MSFT,0
107525,20130116,30,0.210819,MSFT,0
107525,20130116,60,0.197967,MSFT,0
107525,20130116,91,0.219859,MSFT,0
107525,20130116,122,0.198756,MSFT,0
107525,20130116,152,0.194125,MSFT,0
107525,20130116,182,0.192401,MSFT,0
107525,20130116,273,0.209323,MSFT,0
107525,20130116,365,0.206551,MSFT,0
107525,20130116,547,0.232309,MSFT,0
107525,20130116,730,0.221742,MSFT,0
107525,20130116,1825,0.321226,MSFT,0
107525,20130117,10,0.137338,MSFT,0
107525,20130117,14,0.162086,MSFT,0
107525,20130117,30,0.203263,MSFT,0
107525,20130117,60,0.196302,MSFT,0
107525,20130117,91,0.220608,MSFT,0
107525,20130117,122,0.199407,MSFT,0
107525,20130117,152,0.193679,MSFT,0
107525,20130117,182,0.192462,MSFT,0
107525,20130117,273,0.209506,MSFT,0
107525,20130117,365,0.206697,MSFT,0
107525,20130117,547,0.231941,MSFT,0
107525,20130117,730,0.221629,MSFT,0
107525,20130117,1825,0.321117,MSFT,0
107525,20130118,10,0.129455,MSFT,0
107525,20130118,14,0.123604,MSFT,0
107525,20130118,30,0.200739,MSFT,0
107525,20130118,60,0.195473,MSFT,0
107525,20130118,91,0.212619,MSFT,0
107525,20130118,122,0.199423,MSFT,0
107525,20130118,152,0.192744,MSFT,0
107525,20130118,182,0.190858,MSFT,0
107525,20130118,273,0.202807,MSFT,0
107525,20130118,365,0.20666,MSFT,0
107525,20130118,547,0.231939,MSFT,0
107525,20130118,730,0.221579,MSFT,0
107525,20130118,1825,0.320989,MSFT,0
107525,20130122,10,0.108634,MSFT,0
107525,20130122,14,0.126524,MSFT,0
107525,20130122,30,0.197809,MSFT,0
107525,20130122,60,0.186474,MSFT,0
107525,20130122,91,0.20951,MSFT,0
107525,20130122,122,0.199932,MSFT,0
107525,20130122,152,0.194688,MSFT,0
107525,20130122,182,0.187475,MSFT,0
107525,20130122,273,0.203039,MSFT,0
107525,20130122,365,0.199538,MSFT,0
107525,20130122,547,0.231635,MSFT,0
107525,20130122,730,0.221637,MSFT,0
107525,20130122,1825,0.320426,MSFT,0
107525,20130123,10,0.133216,MSFT,0
107525,20130123,14,0.147366,MSFT,0
107525,20130123,30,0.200011,MSFT,0
107525,20130123,60,0.189129,MSFT,0
107525,20130123,91,0.212241,MSFT,0
107525,20130123,122,0.201298,MSFT,0
107525,20130123,152,0.195943,MSFT,0
107525,20130123,182,0.188461,MSFT,0
107525,20130123,273,0.203768,MSFT,0
107525,20130123,365,0.199841,MSFT,0
107525,20130123,547,0.23199,MSFT,0
107525,20130123,730,0.221772,MSFT,0
107525,20130123,1825,0.320488,MSFT,0
107525,20130124,10,0.134404,MSFT,0
107525,20130124,14,0.128623,MSFT,0
107525,20130124,30,0.19468,MSFT,0
107525,20130124,60,0.18676,MSFT,0
107525,20130124,91,0.212241,MSFT,0
107525,20130124,122,0.200226,MSFT,0
107525,20130124,152,0.194988,MSFT,0
107525,20130124,182,0.18772,MSFT,0
107525,20130124,273,0.20376,MSFT,0
107525,20130124,365,0.199696,MSFT,0
107525,20130124,547,0.230915,MSFT,0
107525,20130124,730,0.221766,MSFT,0
107525,20130124,1825,0.320361,MSFT,0
107525,20130125,10,0.12832,MSFT,0
107525,20130125,14,0.120083,MSFT,0
107525,20130125,30,0.193942,MSFT,0
107525,20130125,60,0.185791,MSFT,0
107525,20130125,91,0.211651,MSFT,0
107525,20130125,122,0.199958,MSFT,0
107525,20130125,152,0.194648,MSFT,0
107525,20130125,182,0.185868,MSFT,0
107525,20130125,273,0.204034,MSFT,0
107525,20130125,365,0.199898,MSFT,0
107525,20130125,547,0.230743,MSFT,0
107525,20130125,730,0.221708,MSFT,0
107525,20130125,1825,0.320259,MSFT,0
107525,20130128,10,0.128916,MSFT,0
107525,20130128,14,0.120825,MSFT,0
107525,20130128,30,0.18807,MSFT,0
107525,20130128,60,0.182046,MSFT,0
107525,20130128,91,0.209863,MSFT,0
107525,20130128,122,0.200913,MSFT,0
107525,20130128,152,0.196422,MSFT,0
107525,20130128,182,0.185813,MSFT,0
107525,20130128,273,0.204034,MSFT,0
107525,20130128,365,0.199692,MSFT,0
107525,20130128,547,0.230542,MSFT,0
107525,20130128,730,0.220132,MSFT,0
107525,20130128,1825,0.320449,MSFT,0
107525,20130129,10,0.115591,MSFT,0
107525,20130129,14,0.111835,MSFT,0
107525,20130129,30,0.183082,MSFT,0
107525,20130129,60,0.178749,MSFT,0
107525,20130129,91,0.208234,MSFT,0
107525,20130129,122,0.199794,MSFT,0
107525,20130129,152,0.195892,MSFT,0
107525,20130129,182,0.185733,MSFT,0
107525,20130129,273,0.204091,MSFT,0
107525,20130129,365,0.199297,MSFT,0
107525,20130129,547,0.230523,MSFT,0
107525,20130129,730,0.219925,MSFT,0
107525,20130129,1825,0.320405,MSFT,0
107525,20130130,10,0.122326,MSFT,0
107525,20130130,14,0.110423,MSFT,0
107525,20130130,30,0.184983,MSFT,0
107525,20130130,60,0.177325,MSFT,0
107525,20130130,91,0.207156,MSFT,0
107525,20130130,122,0.198756,MSFT,0
107525,20130130,152,0.194144,MSFT,0
107525,20130130,182,0.18588,MSFT,0
107525,20130130,273,0.204059,MSFT,0
107525,20130130,365,0.19936,MSFT,0
107525,20130130,547,0.230123,MSFT,0
107525,20130130,730,0.219963,MSFT,0
107525,20130130,1825,0.318955,MSFT,0
107525,20130131,10,0.150197,MSFT,0
107525,20130131,14,0.14058,MSFT,0
107525,20130131,30,0.189202,MSFT,0
107525,20130131,60,0.179315,MSFT,0
107525,20130131,91,0.196947,MSFT,0
107525,20130131,122,0.19968,MSFT,0
107525,20130131,152,0.194351,MSFT,0
107525,20130131,182,0.186701,MSFT,0
107525,20130131,273,0.204696,MSFT,0
107525,20130131,365,0.199495,MSFT,0
107525,20130131,547,0.23041,MSFT,0
107525,20130131,730,0.220101,MSFT,0
107525,20130131,1825,0.318894,MSFT,0
107525,20130201,10,0.171817,MSFT,0
107525,20130201,14,0.165195,MSFT,0
107525,20130201,30,0.160642,MSFT,0
107525,20130201,60,0.182802,MSFT,0
107525,20130201,91,0.200462,MSFT,0
107525,20130201,122,0.201878,MSFT,0
107525,20130201,152,0.195523,MSFT,0
107525,20130201,182,0.186358,MSFT,0
107525,20130201,273,0.203792,MSFT,0
107525,20130201,365,0.20026,MSFT,0
107525,20130201,547,0.228795,MSFT,0
107525,20130201,730,0.220437,MSFT,0
107525,20130201,1825,0.318861,MSFT,0
107525,20130204,10,0.204219,MSFT,0
107525,20130204,14,0.186504,MSFT,0
107525,20130204,30,0.154299,MSFT,0
107525,20130204,60,0.191618,MSFT,0
107525,20130204,91,0.203088,MSFT,0
107525,20130204,122,0.205667,MSFT,0
107525,20130204,152,0.197147,MSFT,0
107525,20130204,182,0.187708,MSFT,0
107525,20130204,273,0.204433,MSFT,0
107525,20130204,365,0.200786,MSFT,0
107525,20130204,547,0.229114,MSFT,0
107525,20130204,730,0.220872,MSFT,0
107525,20130204,1825,0.318625,MSFT,0
107525,20130205,10,0.188505,MSFT,0
107525,20130205,14,0.18495,MSFT,0
107525,20130205,30,0.150412,MSFT,0
107525,20130205,60,0.189541,MSFT,0
107525,20130205,91,0.202372,MSFT,0
107525,20130205,122,0.204444,MSFT,0
107525,20130205,152,0.190618,MSFT,0
107525,20130205,182,0.187089,MSFT,0
107525,20130205,273,0.204387,MSFT,0
107525,20130205,365,0.200796,MSFT,0
107525,20130205,547,0.225674,MSFT,0
107525,20130205,730,0.220655,MSFT,0
107525,20130205,1825,0.318562,MSFT,0
107525,20130206,10,0.175731,MSFT,0
107525,20130206,14,0.16545,MSFT,0
107525,20130206,30,0.151987,MSFT,0
107525,20130206,60,0.187837,MSFT,0
107525,20130206,91,0.195777,MSFT,0
107525,20130206,122,0.203348,MSFT,0
107525,20130206,152,0.18988,MSFT,0
107525,20130206,182,0.187175,MSFT,0
107525,20130206,273,0.204209,MSFT,0
107525,20130206,365,0.2008,MSFT,0
107525,20130206,547,0.222873,MSFT,0
107525,20130206,730,0.220428,MSFT,0
107525,20130206,1825,0.318497,MSFT,0
107525,20130207,10,0.174312,MSFT,0
107525,20130207,14,0.16524,MSFT,0
107525,20130207,30,0.150695,MSFT,0
107525,20130207,60,0.185614,MSFT,0
