secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group
108105,20130820,60,55,0.152148,1637.123,45.63836,0.008401,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,60,60,0.158261,1623.432,54.79819,0.009312,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,60,65,0.165192,1608.197,65.72523,0.010748,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,60,70,0.17337,1590.745,79.07311,0.013011,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,60,75,0.183273,1570.063,95.81566,0.016121,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,60,80,0.194745,1544.904,117.0836,0.018987,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-80,0.115621,1730.946,96.26533,0.00732,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-75,0.120064,1716.898,86.16409,0.006956,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-70,0.12461,1703.633,77.47276,0.006866,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-65,0.129112,1690.547,69.62898,0.006644,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-60,0.133308,1677.259,62.2615,0.006512,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-55,0.137555,1663.675,55.42245,0.006918,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-50,0.142575,1649.612,49.25724,0.007753,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-45,0.148399,1634.626,43.57928,0.008327,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-40,0.154266,1618.352,38.03931,0.008572,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-35,0.160037,1600.531,32.59362,0.009099,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-30,0.1664,1580.583,27.37637,0.010555,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-25,0.174395,1557.3,22.47288,0.013484,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,-20,0.184832,1528.777,17.82783,0.01868,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,20,0.123864,1735.444,11.09809,0.00605,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,25,0.1277,1719.97,15.25172,0.006101,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,30,0.131741,1705.556,20.0346,0.006293,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,35,0.135913,1691.549,25.50964,0.006322,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,40,0.139978,1677.491,31.70979,0.006422,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,45,0.144286,1663.206,38.8027,0.007094,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,50,0.14958,1648.434,47.1552,0.008197,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,55,0.155818,1632.659,57.03816,0.008965,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,60,0.162175,1615.475,68.47466,0.00943,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,65,0.168661,1596.549,81.78037,0.010421,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,70,0.176192,1575.112,97.86903,0.012464,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,75,0.185448,1549.916,117.98,0.014858,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,91,80,0.19551,1519.907,142.9408,0.016176,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-80,0.1178,1745.471,114.9036,0.006991,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-75,0.121928,1728.425,102.4217,0.006346,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-70,0.12582,1712.283,91.48908,0.006193,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-65,0.129871,1696.691,81.86797,0.006379,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-60,0.134204,1681.213,73.24595,0.006621,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-55,0.138767,1665.429,65.32584,0.007024,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-50,0.144039,1649.051,58.13598,0.008014,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-45,0.150527,1631.573,51.64573,0.008853,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-40,0.157058,1612.485,45.24978,0.008691,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-35,0.162711,1591.695,38.71075,0.00887,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-30,0.168783,1568.591,32.42941,0.010792,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-25,0.17723,1541.415,26.67248,0.014389,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,-20,0.188689,1507.847,21.25972,0.019854,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,20,0.126566,1750.461,13.06804,0.005766,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,25,0.130115,1731.757,17.90301,0.005611,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,30,0.133563,1714.276,23.39563,0.005653,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,35,0.137195,1697.515,29.6539,0.005964,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,40,0.141217,1681.028,36.82761,0.006475,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,45,0.145762,1664.373,45.10646,0.007331,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,50,0.15142,1647.141,54.8968,0.008734,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,55,0.158469,1628.676,66.65778,0.009683,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,60,0.165419,1608.457,80.19535,0.009672,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,65,0.171707,1586.331,95.54585,0.010466,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,70,0.179048,1561.388,114.0653,0.012975,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,75,0.188747,1531.884,137.5785,0.015542,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,122,80,0.199065,1496.893,166.5762,0.016108,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-80,0.118798,1757.573,130.6611,0.007077,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-75,0.122752,1738.021,116.1793,0.006329,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-70,0.126358,1719.542,103.4538,0.006253,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-65,0.130272,1701.907,92.42342,0.006765,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-60,0.134932,1684.658,82.8708,0.007444,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-55,0.140225,1667.11,74.28894,0.007996,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-50,0.146074,1648.723,66.35236,0.008696,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-45,0.152635,1629.016,58.93106,0.009244,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-40,0.159157,1607.541,51.59309,0.009239,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-35,0.165113,1584.109,44.1952,0.009718,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-30,0.171647,1558.002,37.104,0.011746,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-25,0.180523,1527.346,30.56636,0.015295,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,-20,0.192336,1489.643,24.38248,0.020682,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,20,0.128001,1762.825,14.69479,0.005851,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,25,0.131416,1741.444,20.0999,0.005611,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,30,0.134611,1721.458,26.20592,0.005712,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,35,0.138099,1702.458,33.16679,0.00634,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,40,0.142405,1683.997,41.24857,0.007309,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,45,0.147666,1665.396,50.72404,0.008356,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,50,0.153929,1645.984,61.90842,0.009464,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,55,0.161083,1625.096,75.12783,0.010129,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,60,0.168109,1602.254,90.31734,0.010307,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,65,0.174785,1577.194,107.7105,0.011357,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,70,0.182594,1548.9,128.7237,0.01379,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,75,0.192479,1515.62,155.1292,0.015953,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,152,80,0.202576,1476.508,187.3088,0.016032,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-80,0.120275,1769.581,146.2037,0.007546,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-75,0.124414,1747.841,130.0624,0.006968,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-70,0.128294,1727.375,115.9736,0.0071,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-65,0.132631,1707.907,103.8713,0.007783,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-60,0.137873,1688.866,93.47027,0.008493,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-55,0.143757,1669.379,84.07135,0.008847,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-50,0.149845,1648.803,75.12727,0.009118,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-45,0.156114,1626.771,66.50713,0.009454,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-40,0.162445,1602.91,58.08924,0.009817,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-35,0.168829,1576.815,49.84894,0.010682,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-30,0.176033,1547.623,41.97867,0.012634,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-25,0.185236,1513.558,34.60013,0.015875,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,-20,0.197074,1472.051,27.55822,0.02111,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,20,0.129778,1774.774,16.24287,0.006166,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,25,0.133314,1750.991,22.22307,0.006159,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,30,0.136768,1728.865,29.00921,0.006554,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,35,0.140723,1707.911,36.8063,0.007434,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,40,0.145705,1687.535,45.93657,0.00845,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,45,0.151632,1666.848,56.65703,0.009215,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,50,0.158097,1645.073,69.13087,0.009789,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,55,0.164891,1621.685,83.58675,0.010268,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,60,0.171792,1596.251,100.2751,0.010865,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,65,0.178972,1568.255,119.7402,0.012158,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,70,0.187243,1536.64,143.1994,0.014116,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,75,0.196742,1500.006,171.9353,0.015465,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,182,80,0.205853,1457.6,206.3583,0.015138,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-80,0.124966,1804.91,191.5127,0.008285,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-75,0.130118,1777.503,171.2384,0.007887,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-70,0.135162,1751.725,153.6784,0.007725,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-65,0.140224,1726.64,138.0135,0.00781,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-60,0.145428,1701.62,123.7829,0.008022,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-55,0.150852,1676.12,110.6473,0.008377,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-50,0.156634,1649.651,98.41505,0.008923,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-45,0.162809,1621.66,86.86864,0.00946,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-40,0.169172,1591.579,75.72855,0.009943,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-35,0.175848,1558.821,64.97231,0.01093,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-30,0.183601,1522.26,54.77773,0.012877,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-25,0.193211,1479.972,45.14472,0.015964,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,-20,0.205229,1429.126,35.89277,0.020859,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,20,0.134923,1808.25,20.47506,0.00669,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,25,0.139252,1778.276,28.11724,0.00706,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,30,0.143854,1750.57,36.91503,0.007373,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,35,0.148687,1723.834,46.99702,0.007725,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,40,0.153825,1697.279,58.55331,0.008192,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,45,0.159403,1670.285,71.85572,0.008851,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,50,0.165546,1642.224,87.2567,0.009599,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,55,0.17213,1612.414,105.0778,0.010244,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,60,0.178983,1580.244,125.6726,0.011034,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,65,0.186457,1544.944,149.859,0.012369,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,70,0.194925,1505.316,178.8195,0.013726,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,75,0.203613,1460.339,213.2336,0.014069,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,273,80,0.211102,1409.411,253.5068,0.01321,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-80,0.12846,1838.301,233.9057,0.008397,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-75,0.13363,1804.593,208.5018,0.008075,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-70,0.138762,1773.306,186.7798,0.007871,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-65,0.143885,1743.052,167.4656,0.007881,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-60,0.149108,1713.041,149.9421,0.008056,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-55,0.154534,1682.638,133.8109,0.008384,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-50,0.160291,1651.27,118.8176,0.008862,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-45,0.166423,1618.3,104.7002,0.009362,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-40,0.172828,1583.069,91.17942,0.009951,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-35,0.179706,1544.84,78.22723,0.011087,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-30,0.187723,1502.341,65.96991,0.01303,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-25,0.197492,1453.535,54.3409,0.01595,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,-20,0.209515,1395.419,43.14159,0.020622,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,20,0.139358,1839.079,24.237,0.007063,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,25,0.143666,1802.545,33.22538,0.007488,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,30,0.14836,1769.085,43.57633,0.00777,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,35,0.153273,1736.898,55.41349,0.008041,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,40,0.158427,1705.005,68.93005,0.008426,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,45,0.163971,1672.711,84.42753,0.009015,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,50,0.170064,1639.316,102.3108,0.009742,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,55,0.176669,1604.03,122.9926,0.010484,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,60,0.183706,1566.082,146.9566,0.011441,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,65,0.191438,1524.537,175.0998,0.012745,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,70,0.199884,1478.186,208.4657,0.013697,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,75,0.20802,1426.182,247.5059,0.0135,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,365,80,0.214639,1367.887,292.7978,0.012304,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-80,0.132699,1900.643,310.8264,0.008602,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-75,0.137774,1854.919,275.2765,0.008288,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-70,0.142843,1813.413,245.4367,0.008061,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-65,0.147944,1773.961,219.285,0.008091,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-60,0.153184,1735.344,195.8137,0.008314,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-55,0.158636,1696.635,174.3568,0.008651,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-50,0.164361,1657.039,154.4511,0.0091,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-45,0.170446,1615.812,135.7903,0.009686,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-40,0.177007,1572.142,118.1587,0.010461,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-35,0.184232,1525.034,101.4134,0.011569,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-30,0.192425,1473.11,85.46014,0.013207,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-25,0.202011,1414.324,70.19884,0.015761,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,-20,0.213615,1345.443,55.51206,0.020141,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,20,0.144551,1891.145,30.34421,0.006967,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,25,0.148806,1843.213,41.5001,0.007471,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,30,0.153514,1799.749,54.32184,0.007771,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,35,0.158469,1758.25,68.95196,0.008052,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,40,0.163659,1717.369,85.60954,0.008458,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,45,0.169201,1676.199,104.6305,0.009075,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,50,0.175265,1633.896,126.4889,0.009895,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,55,0.181975,1589.512,151.7798,0.010827,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,60,0.189371,1541.982,181.2116,0.011799,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,65,0.197356,1490.146,215.5907,0.012642,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,70,0.205426,1432.943,255.587,0.012907,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,75,0.212641,1369.635,301.6825,0.012274,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,547,80,0.218304,1299.146,355.1643,0.010986,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-80,0.140303,1979.967,400.6368,0.00867,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-75,0.144614,1917.359,350.0424,0.008232,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-70,0.149214,1862.967,309.3016,0.008321,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-65,0.154241,1813.154,275.0442,0.008612,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-60,0.159597,1765.369,244.9573,0.008952,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-55,0.165227,1718.015,217.716,0.009365,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-50,0.171164,1670.001,192.5928,0.00986,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-45,0.177455,1620.377,169.1008,0.010419,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-40,0.18416,1568.201,146.9003,0.011086,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-35,0.191423,1512.412,125.7948,0.012005,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-30,0.199488,1451.611,105.6651,0.013315,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-25,0.208652,1383.793,86.37881,0.015212,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,-20,0.21923,1306.009,67.77312,0.018269,P,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,20,0.151637,1948.948,36.26532,0.007542,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,25,0.155661,1888.26,49.42396,0.007872,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,30,0.160227,1833.952,64.50047,0.008273,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,35,0.16525,1782.872,81.72461,0.00872,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,40,0.17065,1733.007,101.3555,0.009241,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,45,0.176446,1683.027,123.75,0.009875,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,50,0.182719,1631.842,149.3909,0.010604,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,55,0.189522,1578.368,178.8793,0.011353,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,60,0.196795,1521.468,212.8901,0.011951,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,65,0.204204,1460.054,252.0278,0.012104,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,70,0.211056,1393.323,296.7128,0.011583,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,75,0.216666,1320.613,347.6436,0.010511,C,64881510,SPX,9999,1,32768,,A,
108105,20130820,730,80,0.220842,1240.247,406.9883,0.009246,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-80,0.124839,1691.734,57.91962,0.011418,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-75,0.126327,1682.105,50.54777,0.005748,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-70,0.129114,1673.703,44.77976,0.004664,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-65,0.132307,1665.731,39.82202,0.004927,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-60,0.135871,1657.89,35.43478,0.005461,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-55,0.139845,1649.961,31.47861,0.006019,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-50,0.144189,1641.741,27.83751,0.006497,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-45,0.148862,1633.044,24.43059,0.006986,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-40,0.153936,1623.664,21.21556,0.007672,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-35,0.159616,1613.334,18.1755,0.008762,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-30,0.166242,1601.64,15.29722,0.0105,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-25,0.174324,1587.914,12.5664,0.013377,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,-20,0.184664,1571.018,9.964021,0.018341,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,20,0.120414,1689.478,6.231923,0.004935,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,25,0.123705,1680.874,8.542744,0.005008,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,30,0.127275,1672.899,11.2034,0.005294,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,35,0.131043,1665.179,14.25159,0.005566,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,40,0.134972,1657.475,17.73548,0.005821,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,45,0.139072,1649.61,21.719,0.006126,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,50,0.143381,1641.43,26.28716,0.006475,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,55,0.147917,1632.774,31.54535,0.006908,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,60,0.152747,1623.458,37.6451,0.007536,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,65,0.158007,1613.242,44.80713,0.008412,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,70,0.163877,1601.779,53.36173,0.009582,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,75,0.170529,1588.565,63.79108,0.011046,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,30,80,0.177828,1572.947,76.71375,0.01237,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-80,0.121053,1709.669,80.54433,0.00609,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-75,0.124977,1697.534,71.70412,0.005738,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-70,0.128959,1686.155,64.11256,0.005666,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-65,0.132892,1675.045,57.31682,0.005671,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-60,0.136875,1663.955,51.13742,0.005958,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-55,0.141222,1652.698,45.52794,0.00655,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-50,0.146028,1641.005,40.37136,0.007125,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-45,0.151161,1628.594,35.51968,0.007657,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-40,0.156683,1615.186,30.91497,0.00832,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-35,0.162733,1600.424,26.52543,0.009122,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-30,0.169445,1583.816,22.31555,0.010371,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-25,0.177309,1564.537,18.29055,0.012961,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,-20,0.187314,1541.034,14.46166,0.018362,P,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,20,0.121883,1709.13,8.863254,0.005533,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,25,0.125725,1696.959,12.19174,0.005544,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,30,0.129633,1685.533,16.0136,0.005573,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,35,0.133539,1674.386,20.36961,0.005717,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,40,0.137625,1663.276,25.34867,0.006171,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,45,0.142159,1651.976,31.09727,0.006764,C,64881510,SPX,9999,1,32768,,A,
108105,20130821,60,50,0.147079,1640.194,37.73944,0.007172,C,64881510,SPX,9999,1,32768,,A,
